lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category,water_point_age,target,status_binary
0.6301481,34.9918239,Yes,2021-02-09,USAID/KEA KIWASH,Protected Well,Hand Pump,KEN,Kenya,Uasin Gishu,Turbo,Ngenyilel,,kakamegamapping-975CAM,,6GGPJXJR+3P4,2009.0,,,,Private Operator/Delegated Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,1566.0,844.0,Improved,Well,Hand Pump,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.5389527458492975,2.813333333333333,42449.62674024709,5281.445598358571,4025.552348264787,33441.374385265815,24952.81278233028,False,1762,57.3839438252179,,,,,,,,12.0,0,0
0.1999900043010711,34.312713623046875,Yes,2023-11-16,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Siaya,Ugunja,Ugunja,,10210577,,6GGP58X7+X3W,2010.0,,,,,,Non-Functional,,,,,1381.0,441.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.3193338160753077,1.47,2742.91456453292,2758.3366955161887,1412.5891814881113,38567.34281588988,2757.49302582284,False,752,78.89594756251714,,,,,,,,13.0,1,0
0.7340066432952881,34.32944869995117,Yes,2023-07-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Teso North,Ang'Urai North,,10400447,,6GGPP8MH+JQ4,2005.0,,,,,,Non-Functional,,,,,2017.0,599.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2969757064947942,1.9966666666666664,15843.485829059371,6470.742910059718,693.5207334933455,39691.5096645819,8852.214161786029,False,879,75.79996184833618,,,,,,,,18.0,1,0
0.2913338840007782,34.428306579589844,Yes,2024-01-23,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Kakamega,Mumias West,Etenje,,10560019,,6GGP7CRH+G8M,1996.0,,,,,,Non-Functional,,,,,1520.0,950.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.625,3.1666666666666665,8941.291138968665,7792.095088192819,4026.677333203599,35821.49515059125,8397.580520684649,False,684,80.60529659776807,,,,,,,,28.0,1,0
0.1578017026185989,34.5584831237793,Yes,2023-01-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Khwisero,Kisa Central,,10360373,,6GGP5H55+49H,1996.0,,,,,,Non-Functional,,,,,2964.0,204.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.068825910931174,0.68,7766.220865408664,501.76818272339983,8125.670281093647,25437.903887026197,4265.962441594586,False,1061,71.57379305635611,,,,,,,,27.0,1,0
-2.0294783,37.5143849,Yes,2021-02-02,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kibwezi West,Emali/Mulala,,Makueni Enumerator-96LJ66,,6G9VXGC7+6Q2,2011.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,604.0,182.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,0.3013245033112582,,7596.283219844699,82.55421489206567,2978.8842814684776,62621.62628102911,7232.734800106432,False,1769,57.25746617938464,,,,,,,,10.0,0,0
-0.6953932,34.831228,Yes,2021-01-27,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,Kitutu Masaba,Kemera,,Nyamira-Enumerator-9633JE,,6GFP8R3J+RFX,1992.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,2365.0,322.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1361522198731501,1.0733333333333333,1860.7024430792237,1875.466390433485,3433.455192966864,7622.970813909544,13926.962564066702,False,1775,57.14927866559791,,,,,,,,29.0,0,0
0.4151993095874786,34.242454528808594,Yes,2023-12-18,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Matayos,Matayos South,,10520103,,6GGPC68R+3XG,2005.0,,,,,,Non-Functional,,,,,1912.0,297.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1553347280334728,0.99,3712.36729411394,9036.04226347304,1933.3354139012893,17880.312647913135,13171.256837123025,False,720,79.69578407884535,,,,,,,,18.0,1,0
0.7407216429710388,34.88571548461914,Yes,2023-08-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Tongaren,Mbakalo,,10420820,,6GGPPVRP+77P,2006.5,,,,,,Non-Functional,,,,,2719.0,615.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2261860978300846,2.05,33024.853259682764,1300.4508194323362,1267.4741620224393,49407.84853986034,19404.062363185472,False,849,76.52015614277654,,,,,,,,16.5,1,0
-1.1344478,36.999252,No,2012-11-01,Virtual Kenya,Borehole/Tubewell,Motorized Pump,KEN,Kenya,Kiambu,Juja,Murera,,kbu667,,6GCRVX8X+6PC,2012.0,,,,Private Operator/Delegated Management,Fees collected – metered,Non-Functional,,,Safe -Crisp and clear,,5706.0,711.0,Improved,Well,Motorized Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",711.0,0.0,300.0,0.1246056782334384,2.37,5020.411964785479,649.1627007296735,3343.3097905018417,13886.59150535325,4083.884471253088,False,4784,22.135668584961657,,,,,,,,0.0,1,0
-0.452349990606308,34.87755584716797,Yes,2024-01-24,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Homa Bay,Kabondo Kasipul,Kabondo West,,10490087,,6GFPGVXH+327,2002.0,,,,,,Non-Functional,,,,,2001.0,702.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.3508245877061469,2.34,26804.55144344442,9184.524276384183,546.4855796421556,26932.35919460415,14194.705638748605,False,683,80.63070845554856,,,,,,,,22.0,1,0
0.6175063974,34.223840405,Yes,2014-08-20,Evidence Action,Borehole/Tubewell,Hand Pump - Afridev,KEN,Kenya,Busia,Teso South,Amukura West,,0,,6GGPJ68F+XHV,2011.0,,,,No Management,No payment,Non-Functional,,,Safe -Crisp and clear,Akiriamas Pr School Borehole,2829.0,537.0,Improved,Well,Hand Pump,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1898197242841993,1.79,7341.678012428249,1912.690804069386,1924.6180779915803,22252.36901959475,5055.01082367414,False,4127,27.229075059728448,,,,,,,,3.0,1,0
-1.793573,37.1558955,Yes,2021-02-11,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kilome,Kiima Kiu/Kalanzoni,,Makueni Enumerator-97AWPT,,6GCV6544+H9C,2011.0,,,,Other,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,171.0,171.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,1.0,,28376.514486398373,13282.483361283996,2870.508954269778,32513.1079129973,36406.67960418072,False,1760,57.42013158319996,,,,,,,,10.0,0,0
0.303736667,34.65647333,Yes,2021-02-01,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Kakamega,Lurambi,Butsotso Central,,kakamegamapping-96GEC7,,6GGP8M34+FHX,2011.0,,,,Community Management,,"Functional, needs repair",,,"Yes, the water is treated and safe for drinking",,2145.0,577.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2689976689976689,1.9233333333333331,1886.8365991101025,7276.006565279565,2117.809074979602,10653.630287389858,10302.947719275026,False,1770,57.23942071487996,,,,,,,,10.0,0,0
-0.048458,34.5439475,Yes,2021-02-04,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Kisumu,Seme,North Seme,,Kisumu_Enumerator-96QQQA,,6GFPXG2V+JH8,1996.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2976.0,1126.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.3783602150537634,3.753333333333333,7180.450634231585,6652.181766446543,392.149511435248,24164.727305610628,13257.612450233297,False,1767,57.293574177382766,,,,,,,,25.0,0,0
0.3314666667,34.30155,Yes,2023-01-12,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Butula,Marachi East,,10521345,,6GGP88J2+HJM,2005.0,,,,,,Non-Functional,,,,,2462.0,99.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0402112103980503,0.33,10518.7961049303,819.4021463844672,3127.238308454384,27902.04310653171,11878.873098660832,False,1060,71.59635761633825,,,,,,,,18.0,1,0
0.9037029304,36.603288500333,Yes,2012-01-25,ACTED,Rainwater Harvesting,,KEN,Kenya,Samburu,Samburu West,Suguta Marmar,,,,6GGRWJ33+F8M,2011.0,,,,,,Non-Functional,,,,Lorukoti Primary Roof Catchment,84.0,84.0,Improved,Rainwater Harvesting,,2020-10-01T17:10:55,Water Information Management System (WIMS)_East Africa_2011-2012,,,50.0,1.0,1.68,53456.62884107012,12536.834200270889,18598.827867380005,143694.3320403913,24228.017873493405,False,5065,20.25932868685805,,,,,,,,1.0,1,0
-0.154569,34.847549,Yes,2012-05-25,Virtual Kenya,Protected Well,Hand Pump,KEN,Kenya,Kisumu,Nyando,Kobura,,ksm 488,,6GFPRRWX+52F,2011.0,,,,Private Operator/Delegated Management,No payment,Functional,,,Safe -Crisp and clear,,2906.0,69.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.0237439779766001,0.23,9444.887404579573,2059.505051109318,4112.959605665242,11860.31589552206,8194.993217955858,False,4944,21.04696059091775,,,,,,,,1.0,0,0
0.332495,34.278305,Yes,2023-12-13,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi Central,,10521318,,6GGP87JH+X8V,2005.0,,,,,,Non-Functional,,,,,2623.0,170.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0648112847884102,0.5666666666666667,8413.51832221383,523.6565159132855,3146.1723732636906,25694.7736292311,9052.202203477276,False,725,79.57027719554213,,,,,,,,18.0,1,0
0.1912083327770233,34.44732666015625,Yes,2024-01-18,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Butere,Marama South,,10350461,,6GGP5CRW+FWP,1996.0,,,,,,Non-Functional,,,,,2423.0,258.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1064795707800247,0.86,7141.87938214359,9172.507165297911,1815.023932404931,35198.46735883937,6299.644660707255,False,689,80.478357391753,,,,,,,,28.0,1,0
0.0214766673743724,34.75238037109375,Yes,2023-11-29,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Jepkoyai,,10230333,,6GGP2QC2+HXV,2014.0,,,,,,Non-Functional,,,,,3487.0,224.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.064238600516203,0.7466666666666667,11186.750879442548,4440.993353786317,959.8544843738732,13755.517892811504,2958.3391229327804,False,739,79.21990843412257,,,,,,,,9.0,1,0
0.194768339395523,34.21742248535156,Yes,2023-11-27,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Siaya,Ugenya,Ukwala,,10211725,,6GGP56V8+WX3,2010.0,,,,,,Non-Functional,,,,,1499.0,277.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1847898599066044,0.9233333333333332,4928.956656828993,1776.421773483626,367.8887511476509,33311.38418563846,6812.663758114004,False,741,79.16998185271754,,,,,,,,13.0,1,0
-0.6417,34.9199383,Yes,2021-01-29,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,West Mugirango,Bosamaro,,Nyamira-Enumerator-968EYE,,6GFP9W59+8XG,2020.0,,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,3023.0,420.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1389348329474032,1.4,11760.685842608436,4478.812034741555,1201.6469100444428,17210.48372710704,6505.242872597242,False,1773,57.18531843782933,,,,,,,,1.0,0,0
0.5130342068,34.2363894358,No,2023-11-16,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Teso South,Amukura Central,,10510550,,6GGPG67P+6H6,2005.0,,,,,,Non-Functional,,,,,1621.0,173.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,173.0,0.0,300.0,0.1067242442936459,0.5766666666666667,3767.7426094364127,7716.268134241715,8.750259440627604,17000.816515124257,14426.38275815859,False,752,78.89594756251714,,,,,,,,18.0,1,0
-0.17471699,34.924511,Yes,2012-04-17,Virtual Kenya,Piped Water,Hand Pump - Rope,KEN,Kenya,Kisumu,Nyando,Ahero,,ksm 002,,6GFPRWGF+4R6,1993.0,,,,Private Operator/Delegated Management,Fees collected – metered,"Functional, not in use",,,safe Salty,,,,Improved,Piped Water,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,250.0,,,1243.7027161987753,10863.449448867988,664.424655373895,20556.83103022076,664.4585087688425,False,4982,20.796361809188816,,,,,,,,19.0,0,0
-0.1580696,35.2020221,No,2021-02-03,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Kisumu,Muhoroni,Muhoroni/Koru,,Kisumu_Enumerator-96M8HM,,6GFQR6R2+QRC,2009.0,,,,Private Operator/Delegated Management,,Non-Functional,,,"Yes, the water is treated and safe for drinking",,8804.0,3636.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,3636.0,8.32763957977295,300.0,0.412994093593821,12.12,7535.347037152916,29.96753655322489,34.12330746485537,24761.60588274432,1627.2256513686766,False,1768,57.2755173329544,,,,,,,,12.0,1,0
0.2933538,34.5214806,Yes,2021-02-03,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Kakamega,Mumias East,Lusheya/Lubinu,,kakamegamapping-96MEEE,,6GGP7GVC+8HX,2011.0,Society,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2909.0,679.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2334135441732554,2.263333333333333,3346.4595509452724,2199.444684375177,4436.450192340431,25462.68781489502,5961.8193650340845,False,1768,57.2755173329544,,,,,,,,10.0,0,0
-1.7177563,37.3125352,No,2021-02-08,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kaiti,Kee,,Makueni Enumerator-972Z6P,,6GCV78J7+V2V,2011.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,Non-Functional,,,"No, the water is not treated and safe for drinking",,1764.0,276.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,276.0,0.0,,0.1564625850340136,,19893.62834200731,3455.449565325436,1621.7067740937907,22335.199485246576,26968.74054794008,False,1763,57.36585849957334,,,,,,,,10.0,1,0
0.974666442732,35.694582916737,Yes,2012-10-02,ACTED,Protected Spring,,KEN,Kenya,Baringo,Tiaty,Kolowa,,,,6GGQXMFV+VR8,2007.0,,,,,,Non-Functional,,,,Kipnai Spring,941.0,481.0,Improved,Spring,,2020-10-01T17:10:55,Water Information Management System (WIMS)_East Africa_2011-2012,,,250.0,0.5111583421891605,1.924,25148.4928691858,146.01204732896397,4882.07657314044,68896.61011935414,14961.580266621197,False,4814,21.927331552967548,,,,,,,,5.0,1,0
0.7875917,35.069445,Yes,2021-02-03,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Bungoma,Likuyani,Sango,,kakamegamapping-96MH5T,,6GGQQ3Q9+2QP,2010.0,,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,1412.0,551.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.3902266288951841,1.836666666666667,25992.25630614339,10041.96094701185,2322.871517579969,37184.54387040279,11278.921860267646,False,1768,57.2755173329544,,,,,,,,11.0,0,0
0.3465583324432373,34.83372497558594,Yes,2024-01-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Shinyalu,Isukha North,,10160247,,6GGP8RWM+JFH,1996.0,,,,,,Non-Functional,,,,,1904.0,181.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.095063025210084,0.6033333333333334,11016.515932837576,9109.87633312391,3284.554138885472,11652.917892637986,16173.56542968918,False,692,80.40228984365748,,,,,,,,28.0,1,0
-0.1675662,34.8907505,Yes,2021-02-18,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Kisumu,Nyando,Kobura,,Kisumu_Enumerator-97VG76,,6GFPRVJR+X8C,1998.0,,,,Other,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2150.0,555.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2581395348837209,1.85,5059.930903581467,7036.059669062728,1155.99003246866,16800.407344664058,3190.2263231311163,False,1753,57.54696854527103,,,,,,,,23.0,0,0
0.0549276324,34.7046625243,Yes,2013-04-12,Evidence Action,Protected Well,,KEN,Kenya,Vihiga,Vihiga,Central Maragoli,,,,6GGP3P33+XVF,2014.0,,,,,,Non-Functional,,,,Gedeka Spring,4402.0,212.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0481599273057701,0.7066666666666667,12498.69757921013,1979.3911222288325,2017.0922058971248,18302.55060899491,1860.0844563952544,False,4622,23.295374181388624,,,,,,,,0.0,1,0
-1.83015,37.35488667,Yes,2021-02-09,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Makueni,Kilome,Mukaa,,Makueni Enumerator-975ZDD,,6GCV5993+WXR,2011.0,Society,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1577.0,714.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.4527584020291693,2.38,32044.764712132528,2612.7897095775197,2679.81725927298,35557.39876878104,22818.301478357385,False,1762,57.3839438252179,,,,,,,,10.0,0,0
-1.743,38.2075,Unknown,2013-05-06,World Vision,Borehole/Tubewell,Motorized Pump,KEN,Kenya,Kitui,Kitui South,Mutomo,,{3C7CAB14-10C7-4948-A8F8-9C5884EF615A},,6GCW7645+R22,2011.0,World Vision,,,,,Non-Functional,,,,,139.0,139.0,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,139.0,,300.0,1.0,0.4633333333333333,6761.991506145288,32436.14090747384,2955.758840706335,46728.37322345822,57248.29077765215,False,4598,23.47227469689943,,,,,,,,2.0,1,0
0.7215833067893982,34.37921524047852,Yes,2023-08-12,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Teso North,Ang'Urai East,,10400397,,6GGPP9CH+JMP,2005.0,,,,,,Non-Functional,,,,,1454.0,259.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1781292984869326,0.8633333333333333,21426.31514915098,1211.5875870432328,1303.4439103111856,42682.1443748024,8390.526405057559,False,848,76.54428010742052,,,,,,,,18.0,1,0
-0.15515,34.818081,Yes,2012-05-16,Virtual Kenya,Protected Well,Hand Pump,KEN,Kenya,Kisumu,Nyando,Kobura,,ksm 428,,6GFPRRV9+W6W,2002.0,,,,Private Operator/Delegated Management,No payment,Functional,,,Safe -Crisp and clear,,4203.0,87.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.0206995003568879,0.29,6906.77625363031,1118.4129894620878,6433.652580410459,9163.648793741604,11395.405978369135,False,4953,20.98733668812947,,,,,,,,10.0,0,0
0.1019700020551681,34.34308242797852,Yes,2023-11-24,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Siaya,Alego Usonga,North Alego,,10220884,,6GGP482V+Q6P,2010.0,,,,,,Non-Functional,,,,,1198.0,212.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1769616026711185,0.7066666666666667,5684.635011710237,4445.128918602684,3933.0174391358983,49244.32278951396,7192.955102270449,False,744,79.09515097150326,,,,,,,,13.0,1,0
0.36219001,34.229958,Yes,2012-10-29,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Busia,Butula,Kingandole,,0,,6GGP966H+VXG,2012.0,,,,Community Management,No payment,Functional,,,Safe -Crisp and clear,,1759.0,208.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.1182490051165434,0.6933333333333334,5348.658284527841,4177.93048808533,7169.273160150258,19412.27525899296,7216.569970947471,False,4787,22.1147461147562,,,,,,,,0.0,0,0
-2.1948113,36.787895,Yes,2012-06-14,Virtual Kenya,Borehole/Tubewell,Hand Pump - Rope,KEN,Kenya,Kajiado,Kajiado Central,Matapato North,,Kjd022,,6G9RRQ4Q+35C,2006.0,,,,Community Management,No payment,Functional,,,Not tested Crisp and clear|Salty,,129.0,129.0,Improved,Well,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,1.0,0.43,76094.02940723696,35345.98893841106,31093.26143441996,91531.80669176416,9521.41439968728,False,4924,21.18006530672521,,,,,,,,6.0,0,0
0.5488355795,35.2437117765,Yes,2014-08-29,Evidence Action,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Uasin Gishu,Turbo,Kapsaos,,,,6GGQG6XV+GFP,2013.0,,,,,,Non-Functional,,,,Erickson Wekesa Tap,24229.0,24229.0,Improved,Well,Public Tapstand,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,1.0,80.76333333333334,57826.2337298492,4637.046801087683,169.41060832035902,4459.351812213199,32696.60242606103,True,4118,27.306431407915987,,,,,,,,1.0,1,0
0.6500250101089478,34.371437072753906,No,2023-11-24,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Teso North,Ang'Urai South,,10400004,,6GGPM92C+2H7,2005.0,,,,,,Non-Functional,,,,,699.0,483.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,483.0,,300.0,0.6909871244635193,1.61,20691.54246018148,5717.544209088301,2150.5212512984017,37215.77888627944,5160.020719667097,False,744,79.09515097150326,,,,,,,,18.0,1,0
